text,label,intent_name
What is the ETB for Hapag Dubai at terminal PSA?,1,ask_vessel_schedule
Cancel berth reservation for COSCO Shanghai voyage 770,5,modify_berth_booking
Dangerous goods manifest: textiles UN number 2736 class 9 container ZIMU1239874,9,declare_cargo_manifest
Reporting delay: cargo operations suspended at terminal LBCT due to rough seas,3,report_port_incident
Need pier allocation for general cargo HMM Busan loading coal ETD 2024-04-24,0,request_berth_booking
Submitting SAD document for import of bauxite origin Canada consignee Odebrecht,2,submit_customs_docs
Immigration formalities for crew change on Yang Ming Kaohsiung at Shanghai,8,ask_regulations
Request berth allocation for MV Yang Ming Kaohsiung LOA 170m beam 54m draft 16m ETA 2024-03-22 cargo textiles,0,request_berth_booking
Is MSCU1234567 available for collection at Delta gate?,6,track_container
Documentation submitted: cargo manifest for ONE Bangkok voyage 175 Shanghai,2,submit_customs_docs
Port dues for Maersk Edmonton net tonnage 44204 stay duration 6 days,4,ask_tariff_rates
Berth change request: ZIM Haifa needs deeper draft berth 24 draft 8m,5,modify_berth_booking
Tug service rates for CMA CGM Rio gross tonnage 73321 at Ningbo,4,ask_tariff_rates
Berth request: HMM Busan IMO 9463303 arriving 2024-02-11 with 15237 MT of bauxite FOB,0,request_berth_booking
Port dues for ZIM Haifa net tonnage 20149 stay duration 6 days,4,ask_tariff_rates
Berth change request: Maersk Edmonton needs deeper draft berth 16 draft 14m,5,modify_berth_booking
Double tug configuration for CMA CGM Rio due to adverse currents,7,request_pilotage_tug
Security alert: unauthorized personnel near HIT terminal perimeter,3,report_port_incident
Requesting wharfage rates for car carrier vessels at Shanghai,4,ask_tariff_rates
Reschedule: Yang Ming Kaohsiung advance cargo operations to 2024-03-17 due to weather,5,modify_berth_booking
Requesting anchorage for Yang Ming Kaohsiung awaiting berth availability for crude oil discharge,0,request_berth_booking
Submitting manifest: tank containers total 18771 TEU on Yang Ming Kaohsiung,9,declare_cargo_manifest
Mooring gang requested for Evergreen Tokyo at berth 12 ETA 2024-03-22,7,request_pilotage_tug
Port state control inspection procedures for Panama flag vessels,8,ask_regulations
Submitting SAD document for import of containers origin Australia consignee Glencore,2,submit_customs_docs
Tariff inquiry: container storage fees for tank after 13 days free time,4,ask_tariff_rates
Container ONEU3334445 loaded on which vessel voyage?,6,track_container
Immigration formalities for crew change on MSC Geneva at Shanghai,8,ask_regulations
ETA for ZIM Haifa voyage 953 from Russia?,1,ask_vessel_schedule
Customs docs: commercial invoice 51340 coal value 271876 Incoterm CIF,2,submit_customs_docs
Dangerous goods manifest: steel coils UN number 2469 class 3 container MSCU1234567,9,declare_cargo_manifest
Standby tug for ZIM Haifa during cargo transfer operations,7,request_pilotage_tug
Certificate of origin attached for steel coils HS code 6203.42 preferential origin China,2,submit_customs_docs
Bulk cargo declaration: iron ore 49212 MT shipper Louis Dreyfus consignee Bunge,9,declare_cargo_manifest
Bulk cargo declaration: wheat 47813 MT shipper Wilmar consignee Glencore,9,declare_cargo_manifest
Submitting manifest: dry van containers total 1997 TEU on Yang Ming Kaohsiung,9,declare_cargo_manifest
Reporting delay: cargo operations suspended at terminal Delta due to thunderstorms,3,report_port_incident
Certificate of origin attached for iron ore HS code 6203.42 preferential origin Brazil,2,submit_customs_docs
Port state control inspection procedures for Malta flag vessels,8,ask_regulations
Modify: HMM Busan shifting from berth 11 to 15 for cargo segregation,5,modify_berth_booking
ETA for Maersk Edmonton voyage 102 from Indonesia?,1,ask_vessel_schedule
When does MSC Geneva depart Singapore bound for Spain?,1,ask_vessel_schedule
Submitting SAD document for import of coal origin USA consignee Olam,2,submit_customs_docs
Berth request: HMM Busan IMO 9727691 arriving 2024-09-22 with 29385 MT of chemicals FOB,0,request_berth_booking
Cancel berth reservation for Maersk Edmonton voyage 512,5,modify_berth_booking
Reporting delay: cargo operations suspended at terminal SSA due to thunderstorms,3,report_port_incident
Berth change request: CMA CGM Rio needs deeper draft berth 16 draft 13m,5,modify_berth_booking
Where is container ONEU3334445 currently in port?,6,track_container
Amend berth booking: ZIM Haifa new ETA 2024-06-19 original booking 2024-02-3,5,modify_berth_booking
Tug service rates for ZIM Haifa gross tonnage 88802 at Antwerp,4,ask_tariff_rates
Tariff inquiry: container storage fees for tank after 5 days free time,4,ask_tariff_rates
Final cargo manifest for COSCO Shanghai total 23128 MT 22701 TEU Singapore to France,9,declare_cargo_manifest
Customs docs: commercial invoice 16084 frozen meat value 3308095 Incoterm FOB,2,submit_customs_docs
Tracking: EGLV4445556 discharge completion time at terminal PSA,6,track_container
Berth request: MSC Geneva IMO 9271782 arriving 2024-06-24 with 78259 MT of soybeans FOB,0,request_berth_booking
Port state control inspection procedures for Liberia flag vessels,8,ask_regulations
Security alert: unauthorized personnel near Euromax terminal perimeter,3,report_port_incident
Dangerous goods manifest: frozen meat UN number 1857 class 9 container EGLV4445556,9,declare_cargo_manifest
Dangerous goods manifest: soybeans UN number 2644 class 5 container MAEU9876543,9,declare_cargo_manifest
Status inquiry: YMLU7778889 customs hold or released?,6,track_container
Berth reservation: CMA CGM Rio arriving 2024-04-16 with tank containers total 20271 TEU,0,request_berth_booking
Where is container ONEU3334445 currently in port?,6,track_container
Phytosanitary certificate submitted for agricultural cargo chemicals container YMLU7778889,2,submit_customs_docs
Arrival window for CMA CGM Rio at pilot station 5 to 23,1,ask_vessel_schedule
What is the ETB for HMM Busan at terminal Delta?,1,ask_vessel_schedule
Arrival window for ONE Bangkok at pilot station 2 to 17,1,ask_vessel_schedule
Standby tug for HMM Busan during cargo transfer operations,7,request_pilotage_tug
Submitting SAD document for import of iron ore origin Australia consignee Odebrecht,2,submit_customs_docs
Modify: Maersk Edmonton shifting from berth 7 to 21 for cargo segregation,5,modify_berth_booking
Customs procedures for transshipment cargo at Shanghai,8,ask_regulations
Dangerous goods manifest: crude oil UN number 2090 class 3 container ZIMU1239874,9,declare_cargo_manifest
Ballast water management requirements at Antwerp for CMA CGM Rio,8,ask_regulations
Standby tug for Maersk Edmonton during cargo transfer operations,7,request_pilotage_tug
Berth change request: COSCO Shanghai needs deeper draft berth 16 draft 8m,5,modify_berth_booking
ETA for ONE Bangkok voyage 734 from Russia?,1,ask_vessel_schedule
Customs procedures for transshipment cargo at Hong Kong,8,ask_regulations
Uploading packing list for container ONEU3334445 HS 6203.42 weight 13310kg,2,submit_customs_docs
Incident report: HMM Busan damaged fender at berth 4 during mooring,3,report_port_incident
Berth change request: Hapag Dubai needs deeper draft berth 23 draft 9m,5,modify_berth_booking
Berth request: Maersk Edmonton IMO 9477309 arriving 2024-06-23 with 20473 MT of bauxite FOB,0,request_berth_booking
Container TCLU1112223 loaded on which vessel voyage?,6,track_container
Double tug configuration for Maersk Edmonton due to adverse currents,7,request_pilotage_tug
Tariff inquiry: container storage fees for flat rack after 8 days free time,4,ask_tariff_rates
Amend berth booking: COSCO Shanghai new ETA 2024-03-20 original booking 2024-08-6,5,modify_berth_booking
Berth reservation: Hapag Dubai arriving 2024-04-24 with reefer containers total 4368 TEU,0,request_berth_booking
Location of container YMLU7778889 in yard block D4?,6,track_container
Arrival window for HMM Busan at pilot station 15 to 16,1,ask_vessel_schedule
What are the ISPS security requirements for CMA CGM Rio at Singapore?,8,ask_regulations
Berth request: Hapag Dubai IMO 9634792 arriving 2024-07-12 with 49222 MT of wheat FOB,0,request_berth_booking
When is CMA CGM Rio expected to arrive at Singapore?,1,ask_vessel_schedule
Modify: Evergreen Tokyo shifting from berth 5 to 13 for cargo segregation,5,modify_berth_booking
Port incident: TCLU1112223 collapsed during stacking at yard block B2,3,report_port_incident
Berth change request: Hapag Dubai needs deeper draft berth 14 draft 10m,5,modify_berth_booking
Immigration formalities for crew change on Evergreen Tokyo at Busan,8,ask_regulations
Berth change request: ONE Bangkok needs deeper draft berth 13 draft 11m,5,modify_berth_booking
Need pier allocation for general cargo COSCO Shanghai loading bauxite ETD 2024-01-22,0,request_berth_booking
Tariff inquiry: container storage fees for tank after 14 days free time,4,ask_tariff_rates
Standby tug for MSC Geneva during cargo transfer operations,7,request_pilotage_tug
Berth swap requested between ONE Bangkok and MSC Geneva at CTA,5,modify_berth_booking
Mooring gang requested for CMA CGM Rio at berth 10 ETA 2024-01-24,7,request_pilotage_tug
Extend stay: ONE Bangkok requires additional 11 days alongside for containers,5,modify_berth_booking
Port dues for ZIM Haifa net tonnage 24959 stay duration 15 days,4,ask_tariff_rates
Order pilot for ZIM Haifa LOA 206m GT 143750 ETA pilot station 2024-06-19,7,request_pilotage_tug
Cancel berth reservation for ONE Bangkok voyage 273,5,modify_berth_booking
OPL (Outer Port Limit) anchorage regulations for bulk carrier vessels,8,ask_regulations
Regulations for handling automobiles IMO class 3 at LBCT?,8,ask_regulations
Incident report: Yang Ming Kaohsiung damaged fender at berth 4 during mooring,3,report_port_incident
Environmental compliance: scrubber washwater discharge rules at Busan,8,ask_regulations
Dangerous goods manifest: automobiles UN number 1359 class 3 container ZIMU1239874,9,declare_cargo_manifest
What is the ETB for Yang Ming Kaohsiung at terminal Delta?,1,ask_vessel_schedule
Submitting manifest: tank containers total 22985 TEU on Hapag Dubai,9,declare_cargo_manifest
Book berth for HMM Busan at Euromax terminal ETA 2024-04-10 draft 13m alongside port,0,request_berth_booking
Is YMLU7778889 available for collection at HIT gate?,6,track_container
Track container MAEU9876543 last reported location?,6,track_container
Tug services: Hapag Dubai unberthing from Delta ETD 2024-09-16,7,request_pilotage_tug
Standby tug for ONE Bangkok during cargo transfer operations,7,request_pilotage_tug
Demurrage rates for containers at SSA after free time expires,4,ask_tariff_rates
Ballast water management requirements at Hong Kong for ZIM Haifa,8,ask_regulations
Tug services: HMM Busan unberthing from Delta ETD 2024-02-20,7,request_pilotage_tug
Request tug assistance: Hapag Dubai berthing at berth 6 wind force 11,7,request_pilotage_tug
Dangerous goods manifest: LNG UN number 3358 class 3 container HLCU5556667,9,declare_cargo_manifest
Track container YMLU7778889 last reported location?,6,track_container
Uploading packing list for container MSCU1234567 HS 8703.23 weight 23934kg,2,submit_customs_docs
Mooring gang requested for MSC Geneva at berth 3 ETA 2024-06-25,7,request_pilotage_tug
Cancel berth reservation for ONE Bangkok voyage 226,5,modify_berth_booking
What is the ETB for Hapag Dubai at terminal CTB?,1,ask_vessel_schedule
Security alert: unauthorized personnel near CTA terminal perimeter,3,report_port_incident
Reporting delay: cargo operations suspended at terminal APM due to heavy rain,3,report_port_incident
Regulations for handling automobiles IMO class 5 at PSA?,8,ask_regulations
Manifest amendment: container OOLU4567890 cargo description changed to coal,9,declare_cargo_manifest
Cancel berth reservation for Yang Ming Kaohsiung voyage 689,5,modify_berth_booking
Arrival window for Yang Ming Kaohsiung at pilot station 3 to 29,1,ask_vessel_schedule
Certificate of origin attached for crude oil HS code 2601.11 preferential origin Brazil,2,submit_customs_docs
When does MSC Geneva depart Ningbo bound for France?,1,ask_vessel_schedule
Manifest amendment: container ZIMU1239874 cargo description changed to coal,9,declare_cargo_manifest
What are the cargo handling charges for soybeans per metric ton at Euromax?,4,ask_tariff_rates
Reefer cargo list attached for ONE Bangkok 19397 refrigerated containers set temps included,9,declare_cargo_manifest
Bulk cargo declaration: wheat 8190 MT shipper Cargill consignee Odebrecht,9,declare_cargo_manifest
Need pier allocation for ro-ro vessel CMA CGM Rio loading automobiles ETD 2024-03-22,0,request_berth_booking
Incident: COSCO Shanghai allision with jetty during berthing maneuver,3,report_port_incident
Cancel berth reservation for ONE Bangkok voyage 939,5,modify_berth_booking
Extend stay: CMA CGM Rio requires additional 19 days alongside for steel coils,5,modify_berth_booking
What are the cargo handling charges for LNG per metric ton at CTA?,4,ask_tariff_rates
ETA for Maersk Edmonton voyage 704 from Chile?,1,ask_vessel_schedule
Submitting customs declaration for soybeans HS code 3004.90 value 630182 EXW,2,submit_customs_docs
